amount,recipient,vesting_duration,vesting_start,cliff_length,is_fully_revokable
686466990000000000000000,0x8cAF71055598E5FF6F11FcFB36cBA57D44Af223e,132527103,1660964097,29883903,0
15744530000000000000000,0xb88d11C727caeC6D4b2E0Bf620929cC8B487f367,126230400,1667260800,28857600,0
