amount,recipient,vesting_duration,vesting_start,cliff_length,is_fully_revokable
87961800000000000000000,0x202549e6ce3B8ab3eF606c3Cdac2D487689747Ab,126230400,1684281600,0,0
183677220000000000000000,0x82bb2630A68B4B605B6556452DcFF0f7456357fF,126230400,1675209600,31536000,0
49176640000000000000000,0xF9AA9A64679647fA17D59cF2Ac49F0F269812C79,126230400,1679875200,31622400,0
