amount,recipient,vesting_duration,vesting_start,cliff_length,is_fully_revokable
214808850000000000000000,0xc46A822209607c6EE2E31E096198757f160EdDBB,135159757,1658331443,31479757,0
402843480000000000000000,0x206096571603cd49b61999f71ede6e6cB5540Cb8,135862014,1657629186,25270014,0
41253770000000000000000,0xb1EdF034d642864AE8C0E70f9797C40867B52adC,131859603,1661631597,0,1
