amount,recipient,vesting_duration,vesting_start,cliff_length,is_fully_revokable
106865670000000000000000,0xC6CD929A0C6E5DFc96E9717b8E25CD46FFb3fF8D,126230400,1690243200,31622400,0
94065960000000000000000,0x12a2a72437d209D28c3BF33B0f7eB35D3fFBA404,126230400,1690848000,31622400,0
10815990000000000000000,0x2C7F092216514c8B7c36DEFb86EE068F4bbC157f,126230400,1691366400,31622400,0
174585480000000000000000,0xE8d518362aE7d867C8f8B705b2d47Aa967Fd25Ca,126230400,1692576000,31622400,0
29519860000000000000000,0x6e0a1bd6b07f1e17cdae024b9fb801bdcc528e0d,126230400,1694131200,31622400,0
109815670000000000000000,0x71241Cba94c4EdD0D12c3200C50d3F1b8f35c051,126230400,1693785600,31622400,0
113729990000000000000000,0x8788A096adEb6382E2727485E2608E1a36139Aa8,126230400,1694995200,31622400,0
